Objra,Objdec,mangaid,plateifu
225.79098,37.195441, 3-148531122 ,   9773-3701 
119.222008851,32.3455937769,    1-153077 ,   9184-3701 
42.477698,35.42873,  7-23972979 ,   9521-3701 
85.297357,-0.21771429,  3-47421975 ,   8890-3701 
261.178503045,53.8551421479,     1-24623 ,   9196-3701 
227.360498507,42.5954051455,    1-236176 ,   9871-3701 
248.507466756,41.3479443965,    1-135625 ,   8978-3701 
74.12228,21.43558,     27-1647 ,   8046-3701 
194.142408186,27.6873335763,    1-456537 ,   8933-3701 
217.90982,49.159164,  7-10957137 ,   9006-3701 
204.82718,-0.09272,     4-20967 ,   8581-3701 
258.88263,-24.446989, 3-126059849 ,   8556-3701 
239.736692335,44.7643759603,    1-209786 ,   9031-3701 
120.147604206,30.4017478792,    1-201798 ,   8938-3701 
86.325445,-0.57267187,  3-46306835 ,   8891-3701 
117.803698308,19.5784472556,    1-298090 ,   9497-3701 
297.38617,41.86628,      4-5931 ,   8109-3701 
195.319316171,48.0601858091,    1-284048 ,   8465-3701 
169.787590121,53.8378312049,    1-187072 ,   9000-3701 
288.59577,42.538589,  7-17128323 ,   9079-3701 
209.424426717,46.7144264623,    1-235018 ,   8325-3701 
111.874793014,38.699636354,    1-338090 ,   8131-3701 
197.06886,72.909663,   7-9496266 ,   8913-3701 
128.848433221,22.5500466105,    1-384789 ,   9493-3701 
83.912543,-1.648069,  3-51509774 ,   9468-3701 
71.75139,32.249444,  3-15068638 ,   8666-3701 
191.28173,11.20763,     4-20282 ,   8269-3701 
170.562276175,50.7423359453,    1-149170 ,   8997-3701 
168.377035103,44.6659410536,    1-575898 ,   8466-3701 
254.997419646,36.0290774727,    1-136120 ,   8606-3701 
85.271568,-1.5889021,  3-49529636 ,   8897-3701 
330.62206,55.249864,  3-38056749 ,   8693-3701 
296.90922,10.704402,  7-18229807 ,   9978-3701 
232.907252329,45.7436980307,    1-247424 ,   8551-3701 
149.413814914,44.8974148749,    1-585869 ,   8456-3701 
77.45752,24.916377,  7-26337148 ,   9517-3701 
166.23598,11.835918, 3-113585095 ,   9779-3701 
129.529505167,24.8847627437,    1-585207 ,   9501-3701 
270.88584,-9.7159358,  3-57026175 ,   9857-3701 
141.82495,55.067658, 3-152162364 ,   9540-3701 
320.24506,31.243924,  3-62319881 ,   8664-3701 
195.29676,27.742524,       50-13 ,   9051-3701 
288.47845,-29.034846, 3-100865603 ,   9098-3701 
227.069591907,42.9163757462,    1-321963 ,   8552-3701 
246.035918866,30.9524878972,    1-272400 ,   9027-3701 
194.28195,27.340548,       50-12 ,   8953-3701 
87.964937,41.748484,  7-27359145 ,   8682-3701 
50.99699,64.05898,      27-888 ,   8039-3701 
196.13035,71.201955, 3-154817874 ,   9068-3701 
255.14424,-22.843978, 3-124777219 ,   8557-3701 
203.943543846,26.1017908542,   12-129446 ,   7495-3701 
42.416649866,-0.636905831744,     1-36899 ,   8078-3701 
192.27659,11.57741, 3-113009275 ,   8965-3701 
114.959,66.532062, 3-159115139 ,   9726-3701 
203.413771905,38.0283537332,    1-402454 ,   8330-3701 
139.66154,22.345865, 3-138758856 ,   8813-3701 
214.96505,56.885394, 3-152035500 ,   8964-3701 
101.32268,-4.7332477, 3-143030075 ,   8907-3701 
205.642469362,35.0203251302,    1-409209 ,   8445-3701 
119.583449278,41.5680573652,     1-44044 ,   8143-3701 
204.605772406,35.7894388986,    1-418048 ,   8446-3701 
226.07779,35.328891,  7-11739508 ,   9658-3701 
227.91364,1.0098617, 3-124814086 ,   9017-3701 
34.644428,-5.7925105, 3-103404362 ,   8662-3701 
204.635804181,26.1347285111,    1-626822 ,   8983-3701 
245.963654286,40.1308809787,    1-210932 ,   9869-3702 
194.060945053,27.5063295051,    1-456381 ,   8931-3702 
322.24046,51.88927,      27-155 ,   7996-3702 
124.18959773,24.7802418812,    1-298668 ,   8939-3702 
131.815007291,51.2458059073,     1-47608 ,   8244-3702 
69.245271,25.943925,  3-26110896 ,   9288-3702 
281.98841,44.636457,  7-16550490 ,   8673-3702 
118.904235852,19.1550346256,    1-382860 ,   9491-3702 
352.84751,41.285837,  7-22895033 ,   9260-3702 
164.940924918,42.6892097975,    1-255691 ,   8451-3702 
194.28195,27.340548,       50-12 ,   9051-3702 
140.31227,28.26632,      4-2085 ,   8100-3702 
49.2288666096,-0.0420070079219,     1-38062 ,   8080-3702 
294.22872,43.860882,  7-17726798 ,  10010-3702 
75.58755,21.21646,     27-1640 ,   8047-3702 
117.241187951,44.9860564855,    1-339116 ,   8141-3702 
137.03265263,45.9209619515,    1-155558 ,   8249-3702 
298.41661,20.199062,  3-47054500 ,   9975-3702 
258.158751804,57.3224214281,     1-23979 ,   7991-3702 
59.163851,24.696922,  3-43407713 ,   8781-3702 
170.572604703,23.2773071243,    1-490074 ,   8450-3702 
194.150132766,26.9047730939,    1-456757 ,   8953-3702 
119.33039325,30.4918420904,    1-201892 ,   8938-3702 
36.701561,62.669344,  7-23217868 ,   9245-3702 
86.240869,10.298298,  7-27290308 ,   9482-3702 
163.80413,48.460152, 3-141876391 ,   9804-3702 
116.599480276,27.3382111795,    1-201183 ,   8147-3702 
140.52029,48.259212, 3-150067370 ,   9729-3702 
287.71006,-1.9337049,  3-69320214 ,   9976-3702 
166.5648,12.129791,   7-7707087 ,   9064-3702 
113.27801,4.185785,   7-2352995 ,   9532-3702 
242.93686,51.210846, 3-156831812 ,   8966-3702 
197.793842512,46.7135615712,    1-284284 ,   8318-3702 
83.850404,15.533794,  3-21823988 ,   8805-3702 
116.110427262,29.2693961696,    1-604816 ,   8146-3702 
274.37795,-4.2630381,  3-53037749 ,   9112-3702 
209.75229,33.003245, 3-139231881 ,   9730-3702 
83.619788,-10.500572,  53-1340511 ,   9676-3702 
226.28659,36.593042, 3-148530987 ,   9658-3702 
297.05028,48.136171,  7-18273279 ,   9023-3702 
17.85484,85.590864,   3-2063716 ,   9084-3702 
250.846417421,39.8064615397,     1-95092 ,   8588-3702 
117.964463339,46.0694301321,    1-339111 ,   8714-3702 
323.11299,11.76725,     4-12694 ,   8121-3702 
83.526484,11.49988,  7-26775562 ,   8880-3702 
135.700637687,40.7870213056,    1-216805 ,   8440-3702 
136.68645847,44.2609809065,    1-137801 ,   8247-3702 
189.99436,-2.7655607, 3-109320114 ,   8917-3702 
116.428555378,34.0077392619,     1-71269 ,   8977-3702 
84.628527,-1.1734077,  3-50028546 ,   8899-3702 
112.654605418,45.21218635,    1-377990 ,   8133-3702 
291.2867,1.783495,  7-17480317 ,   8695-3702 
83.15196,33.27975,     27-1500 ,   8045-3702 
288.23827,47.416325,  7-17171175 ,   9803-3702 
226.28659,36.593042, 3-148530987 ,   9688-3702 
247.662330445,25.9868972517,    1-269634 ,   9049-3702 
57.0253525105,0.208844356366,    1-229070 ,   8086-3702 
284.08319,-8.4864963,  3-75410879 ,   9110-3702 
222.190590833,31.6870424105,    1-373057 ,   9002-3702 
322.672648547,1.00593440858,    1-180337 ,   7968-3702 
82.763897,10.718192,  7-26792173 ,   8879-3702 
255.71236,-21.766995, 3-126081903 ,   8557-3702 
222.17643,-7.3280438, 3-115827609 ,   8968-3702 
291.4755,37.860632,  3-13020256 ,   9133-3702 
132.15844,12.84727,      4-3050 ,   8115-3702 
288.70764,-28.52356, 3-100753239 ,   9099-3702 
175.53406029,55.4236012526,    1-188548 ,   8995-3702 
138.16566,22.867254, 3-140155126 ,   8926-3702 
226.280329138,46.9636589157,    1-198233 ,   9034-3702 
85.30866,-2.41813,  3-51016209 ,   8895-3702 
208.97932,33.876751, 3-139232044 ,   9683-3702 
63.199184,27.798939,  7-25285596 ,   9258-3702 
50.6366422984,-0.00121269359934,    1-604052 ,   8084-3702 
92.6424,45.54592,       4-929 ,   8102-3702 
223.21206,-7.2059006, 3-116268646 ,   8923-3702 
176.74033,2.37811,     27-1873 ,   8051-3702 
225.16054,22.485638, 3-141868147 ,   8915-3702 
283.27463,47.868197,  7-16910327 ,   8668-3702 
120.075659949,37.6092531873,    1-121837 ,   9485-3702 
117.152294105,28.8998806894,    1-201320 ,   8937-3702 
200.120280018,31.3519930682,    1-575209 ,   8322-3702 
240.38508,5.9137427, 3-139680976 ,   8640-3702 
8.322583,57.046524,  7-24889982 ,   8702-3702 
39.4613924343,0.574641410115,     1-36779 ,   8153-3702 
253.313049551,64.4762786637,     1-22383 ,   7992-3702 
155.89574,15.30448,     4-13124 ,   8120-3702 
243.880654131,41.4070168921,    1-210604 ,   8600-3702 
140.79899,28.2578,      4-2666 ,   8099-3702 
204.98164,0.54194002,     4-21622 ,   8581-3702 
120.715023341,46.1570329943,     1-44726 ,   8718-3702 
349.61522,53.72383,  3-62925701 ,   9303-3702 
55.867567,68.274656,       51-38 ,   9675-3702 
117.427327979,49.5230768522,    1-378394 ,   8567-3702 
65.898462,26.886937,  3-29282918 ,   9287-3702 
71.782494,33.351392,  3-14106207 ,   8666-3702 
27.8427837194,13.0603351418,     1-42250 ,   9195-3702 
125.634225774,18.7443277666,    1-460404 ,   8241-3702 
151.65951,26.495651, 3-132716468 ,   9691-3702 
322.24046,51.88927,      27-155 ,   7995-3702 
116.678719977,36.0733341361,     1-71488 ,   8717-3702 
314.69947,64.355719,  3-12534918 ,   8698-3702 
110.556154654,42.1836428542,    1-377321 ,   8132-3702 
198.244775533,47.8281954499,    1-284552 ,   8465-3702 
196.32257,72.970261,   7-9433229 ,   8913-3702 
222.33771869,47.417495139,    1-198029 ,   9033-3702 
83.339856,11.392071,  7-26934768 ,   8884-3702 
241.370314955,42.6272105502,    1-210135 ,   8979-3702 
29.215033,-2.5460019, 3-103681208 ,   8806-3702 
235.774934746,48.3787977269,    1-209078 ,   8486-3702 
131.65413,12.198369,   7-4851888 ,   8974-3702 
98.87255,7.1493,     27-1802 ,   8050-3702 
288.32799,-0.44359547,  3-67632955 ,   9977-3702 
65.435878,17.309803,  3-46287712 ,   8777-3702 
158.49854,40.013887, 3-138020759 ,   9516-3702 
141.99839,48.968862, 3-149943482 ,   9727-3702 
7.094979,57.846026,  7-24819652 ,   8703-3702 
81.89816,1.5733801,  3-49016303 ,   8901-3702 
130.414365036,53.28107758,     1-47302 ,   8243-3702 
235.901567289,44.1603787367,    1-247755 ,   9035-3702 
15.065757,2.70268,   7-6762273 ,   8661-3702 
204.226610425,36.2336565086,    1-418071 ,   8446-3702 
204.287715351,35.2478332705,    1-399581 ,   8445-3702 
204.08266178,32.8750953491,    1-420908 ,   8985-3702 
291.69432,48.853743,  7-17384910 ,   8670-3702 
13.10815,63.40337,      27-837 ,   8035-3702 
149.025073314,46.1524789611,    1-545611 ,   8456-3702 
168.183562398,45.1873874746,    1-277965 ,   8466-3702 
291.05065,30.457143,  7-17605996 ,   9307-3702 
164.81049,11.602618,   7-7461386 ,   9779-3702 
81.134221,-1.2505691,  3-55005375 ,   9477-3702 
328.8281,56.28935,  3-33912042 ,   8693-3702 
103.39305,24.25664,      4-1668 ,   8103-3702 
50.44952,63.35674,      27-909 ,   8039-3702 
227.9397,67.60426,     4-16320 ,   8112-3702 
247.245291144,41.255253243,    1-135095 ,   8312-3702 
271.81353,-8.1084668,     3-52745 ,   8638-3702 
318.89957,33.231119,  7-20448943 ,   9123-3702 
63.99218,50.04816,     27-1180 ,   8040-3702 
42.0923363863,0.98646544284,     1-37079 ,   8078-3702 
187.063503724,44.4531321941,    1-590159 ,   8464-3702 
40.32984,52.15179,      27-969 ,   8038-3702 
86.72236,43.00244,  7-27470373 ,   8682-3702 
176.277178933,53.6479627423,    1-188749 ,   8991-3702 
315.503123061,10.3769516613,    1-113315 ,   7972-3702 
323.296326308,10.6442039273,    1-114171 ,   7975-3702 
81.65038,12.464485,  7-26844600 ,   8886-3702 
229.437391969,31.0043844974,    1-315063 ,   9044-3702 
84.052668,-1.6915568,  3-51509632 ,   8894-3702 
118.449505659,37.7025165735,     1-71736 ,   9181-3702 
239.856505391,42.2634592319,    1-248328 ,   8313-3702 
236.450303673,30.2024487076,    1-633256 ,   9041-3702 
242.54772,52.614173,  7-12837691 ,   8967-3702 
261.721224401,56.8488006459,     1-24371 ,   8626-3702 
195.296762,27.742524,       50-13 ,   8479-3702 
195.116796758,34.3796721709,    1-402833 ,   8323-3702 
243.326814088,48.391805707,     1-92526 ,   8548-3702 
179.44353,19.581233,   7-8363881 ,   8801-3702 
254.2375,11.710474, 3-149037687 ,   9858-3702 
102.80726,-1.341487,    7-854226 ,   8803-3702 
65.856947,61.719736,   3-5842752 ,   8680-3702 
162.59427,-2.66436,   7-7386959 ,   8921-3702 
86.65543,42.529221,  7-27715827 ,   8814-3702 
120.033198521,26.7067897554,    1-163992 ,   8940-3702 
66.272174,40.812172,  7-25657889 ,   8704-3702 
59.369114,11.246707,  7-24936158 ,   8686-3702 
77.480919,25.210955,  3-16455434 ,   9517-3702 
152.545357653,46.9522671141,    1-147521 ,   8453-3702 
225.676453111,43.2424156598,    1-236045 ,   8980-3702 
250.54066,-1.594621,  7-13605560 ,   9009-3702 
226.135574018,43.8776584965,    1-321979 ,   8552-3702 
288.51154,-28.393012, 3-100635399 ,   9097-3702 
249.258211407,44.3356049614,     1-94786 ,   9026-3702 
281.05861,-26.08713,  3-95784883 ,   9074-3702 
228.295074885,43.2617104767,    1-321932 ,   9871-3702 
102.05245,-0.32902598,    7-317076 ,   9467-3702 
117.206602146,21.7326115252,    1-217537 ,   9497-3702 
284.79898,33.222358,  3-11074967 ,   9122-3702 
169.491196678,22.5029735109,    1-489766 ,   8449-3702 
79.43296,24.49871,     4-14195 ,   8119-3702 
162.24171,49.026132, 3-142965832 ,   9805-3702 
161.98968,-2.7581436, 3-110441670 ,   8922-3702 
114.758707244,33.9160463625,    1-604791 ,   8139-3702 
322.77749,13.19847,     4-12462 ,   8122-3702 
292.66473,45.512782,   3-9799853 ,   9304-3702 
80.20474,1.5730186,  3-51505523 ,   8902-3702 
231.151619755,28.7750197697,    1-374549 ,   9043-3702 
116.379533795,28.4410097037,    1-201314 ,   8145-3702 
128.693824927,23.7174532486,    1-384429 ,   9493-3702 
166.62546171,22.924043303,    1-487488 ,   8448-3702 
194.235751252,28.6233719519,    1-404279 ,   8935-3702 
59.18405,37.50131,     27-1350 ,   8042-3702 
192.31931,11.02383,     4-20815 ,   8269-3702 
225.81825,36.744114, 3-148400351 ,   9772-3702 
254.30247,10.967405, 3-148647638 ,   9859-3702 
56.231404,24.292087,  3-48997125 ,   8888-3702 
218.947564333,47.0074672475,    1-321354 ,   9868-3702 
5.5724199,69.964043,  3-25521412 ,   8701-3702 
163.59412,-3.330586,   7-7472694 ,   8961-3702 
234.842527103,43.8654620871,    1-199449 ,   9037-3702 
209.75229,33.003245, 3-139231881 ,   9665-3702 
240.63242,6.7588592, 3-140593626 ,   9125-3702 
320.27398,33.302587,  3-58991884 ,   8664-3702 
286.93319,42.846861,  7-17098057 ,   9079-3702 
285.28378,41.79667,  7-16865968 ,   9127-3702 
121.955330984,40.0998543015,     1-72169 ,   9486-3702 
65.822485,61.933511,   3-5638511 ,   8809-3702 
116.76927177,18.590630627,    1-297924 ,   9492-3702 
138.321183559,29.1168384521,    1-387140 ,   9505-3702 
213.495430037,43.8929466347,    1-266045 ,   8329-3702 
86.021865,-0.23514089,  3-46306560 ,   8891-3702 
84.809146,-1.4812093,  3-50029033 ,   8896-3702 
84.863398,-7.4837641,  3-60276486 ,   9661-3702 
170.013112863,54.536788041,    1-187355 ,   9000-3702 
237.519552279,42.3086371419,    1-199750 ,   9038-3702 
207.872808357,43.8064280934,    1-251129 ,   8332-3702 
225.95687,22.450321,  7-11666671 ,   8914-3702 
181.46397,32.746687,       14-16 ,   7444-3702 
159.21672,25.581399, 3-125612648 ,   8959-3702 
193.829658071,27.9250483031,    1-456844 ,   8933-3702 
173.306256863,49.1019569875,    1-174435 ,   8990-3702 
189.958285005,45.9335624945,    1-259058 ,   8341-3702 
83.752182,-6.0232166,  3-59153736 ,   9660-3702 
140.52029,48.259212, 3-150067370 ,   9692-3702 
141.99839,48.968862, 3-149943482 ,   9780-3702 
49.9732256506,0.391442192294,     1-38173 ,   8083-3702 
315.57223,64.761454,  7-20341399 ,   9263-3702 
247.366261012,26.5986873695,    1-270074 ,   9047-3702 
254.47629,12.332118, 3-149294157 ,   9679-3702 
48.585608,49.754809,  7-24115554 ,   8681-3702 
282.01944,44.568188,  7-16565620 ,  10009-3702 
124.944012294,46.1209357406,     1-45527 ,   8725-3702 
288.32799,-0.44359548,  3-67632955 ,  10020-3702 
277.67084,4.6054756,  3-42273620 ,   9801-3702 
298.69556,44.883716,  3-14575547 ,   9128-3702 
43.6582905094,0.939435236268,     1-37265 ,   8154-3702 
9.842821,42.51715,       52-14 ,   9677-3702 
132.64132,11.77425,   7-4733960 ,   8972-3702 
61.119133207,-5.16578378193,    1-312838 ,   8158-3702 
59.37884,36.416988,  3-25118690 ,   8665-3702 
165.81077,45.21781,    1-277277 ,   8255-3702 
233.725460612,47.7617993678,    1-209198 ,   8485-3702 
289.32526,47.383943,  7-17415624 ,   8672-3702 
41.8463658412,0.05875669652,     1-37062 ,   8077-3702 
240.63242,6.7588592, 3-140593626 ,   9807-3702 
230.598339798,43.3677764021,    12-84670 ,   7443-3702 
138.935541667,44.2360887374,    1-137853 ,   8250-3702 
159.13071,24.92619, 3-125091363 ,   8889-3702 
230.574386471,42.2870128003,    1-322172 ,   9872-3702 
137.55226,22.93014,      4-4097 ,   8117-3702 
239.339148027,54.6710733079,     1-91582 ,   8481-3702 
228.47670258,34.5300920808,    1-263083 ,   9039-3702 
314.52302,55.968793,  3-19849070 ,   8677-3702 
292.21634,0.17344998,  7-17921686 ,   9126-3702 
129.173910694,25.5819833663,    1-385131 ,   9502-3702 
190.32809,-2.4964253, 3-109409719 ,   9013-3702 
193.998990374,27.9550802549,    1-456505 ,   8950-3702 
163.682297724,44.5272903594,    1-276563 ,   8254-3702 
242.874040099,23.9737579079,    1-318401 ,   9095-3702 
201.907021957,26.9657027238,    1-457813 ,   8982-3702 
119.91891838,54.00636997,      46-183 ,   8716-3702 
205.44604,0.32551581, 3-113006097 ,   9684-3702 
165.853154589,45.0054931236,    1-277253 ,   8258-3702 
110.57105,3.9648614, 3-143491981 ,   9529-3702 
151.45118,25.295266, 3-131723461 ,   9663-3702 
322.115240126,0.182055076662,    1-180299 ,   8616-3702 
241.005278975,46.8029102028,    1-134248 ,   8549-3702 
328.51267,55.215598,  3-35462803 ,   8690-3702 
153.758660884,45.9520876377,    1-167392 ,   8454-3702 
148.487784455,34.5006077897,    1-390223 ,   8944-3702 
244.054687724,23.379428084,    1-318255 ,   9050-3702 
284.26819,16.942688,  3-30445426 ,   9295-3702 
219.042760685,50.5188220399,    1-197702 ,   8595-3702 
194.281949,27.340548,       50-12 ,   8480-3702 
131.923582577,25.8882151666,    1-385771 ,   9500-3702 
225.36737,22.84143,  7-11776634 ,   9980-3702 
198.743165807,48.1946172876,    1-234004 ,   8319-3702 
340.79697,46.233843,  3-68970415 ,   8697-3702 
259.59677,58.497132,  7-14612811 ,   9007-3702 
239.91978,7.0472871, 3-140135138 ,   8636-3702 
331.080925269,12.9683778244,    1-114928 ,   7977-3702 
235.797029139,39.2387736443,    1-322671 ,   8315-3702 
55.867567,68.274656,       51-21 ,   9674-3702 
321.396,60.858191,  7-20898773 ,   9664-3702 
85.80183,-2.6652522,  3-50522724 ,   8898-3702 
114.309703748,46.9375039058,    1-378168 ,   8134-3702 
142.45997,56.689127,   7-5680976 ,   8911-3702 
239.256899078,45.0301567614,    1-209803 ,   9031-3702 
262.10003999,57.002098826,     1-24390 ,   7990-3702 
294.96938,49.901508,  7-17690454 ,   9021-3702 
100.70002,0.076672237, 3-145731946 ,   8782-3702 
4.3253611,69.610753,  3-27040193 ,   8700-3702 
176.02036,0.75158998,     4-20040 ,   8270-3702 
176.66911,35.278225,   7-8430372 ,   8799-3702 
259.592425778,28.1442275749,    1-178315 ,   9085-3702 
290.76448,39.086326,  3-11634603 ,   8631-3702 
247.114855378,41.1610029708,    1-135091 ,   9029-3702 
120.993895508,53.5382976754,    1-379430 ,   8712-3702 
92.364795,-6.9275203, 3-145896167 ,   8908-3702 
270.12819,-8.368669,      3-7433 ,   8637-3702 
151.24011,25.788764, 3-132383315 ,   9681-3702 
203.972100817,23.7573407896,    1-522735 ,   8311-3702 
126.652963166,22.4223109579,    1-383782 ,   9494-3702 
192.654359047,27.4829979102,    1-455918 ,   9863-3702 
216.966906508,40.6301436817,    1-252073 ,   8335-3702 
9.3741229,85.255762,   3-2630485 ,   9264-3702 
66.260124,18.744089,  7-25564544 ,   8776-3702 
193.34602,42.20665,         4-2 ,   8098-3702 
257.83561,57.220515, 3-160024684 ,   9072-3702 
329.4518,55.834774,  3-35465121 ,   8691-3702 
216.72672,51.125473,  7-10932117 ,   9668-3702 
341.77848,24.212239,  3-98057007 ,   8658-3702 
313.37233,37.038946,  3-43169157 ,   8689-3702 
182.66438703,36.6145041695,    1-419533 ,   8554-3702 
208.97932,33.876751, 3-139232044 ,   9777-3702 
25.12977,-19.006915, 3-105900108 ,   8660-3702 
